frequency,date,region,usd_flow,tonnes_demand
Weekly,2022-06-24,North America,-954655100,-16.24776604
Weekly,2022-06-24,Europe,-192490347.4799999893,-1.7777731
Weekly,2022-06-24,Asia,37757431.7400000021,0.64092684
Weekly,2022-06-24,Other,-2792840.6000000001,-0.01450015
Weekly,2022-07-01,North America,-1202343697.1900000572,-20.27556471
Weekly,2022-07-01,Europe,95081531.299999997,0.10397748
Weekly,2022-07-01,Asia,57075395.9299999997,0.95226916
Weekly,2022-07-01,Other,-988047.9199999999,-0.02653413
Weekly,2022-07-08,North America,-1130482370.2699999809,-19.98276696
Weekly,2022-07-08,Europe,-451360475.6899999976,-11.76871202
Weekly,2022-07-08,Asia,16191848.6799999997,0.28736709
Weekly,2022-07-08,Other,-23470490.7399999984,-0.73595486
Weekly,2022-07-15,North America,-579857521.4900000095,-10.88006389
Weekly,2022-07-15,Europe,-91567575.1100000143,-2.67146458
Weekly,2022-07-15,Asia,216913320.599999994,3.87660595
Weekly,2022-07-15,Other,-10699700,-0.01586066
Weekly,2022-07-22,North America,-606259151.1299999952,-10.93501124
Weekly,2022-07-22,Europe,-1012687920.7899999619,-15.62084428
Weekly,2022-07-22,Asia,136559612.6400000155,2.46052465
Weekly,2022-07-22,Other,-4796600,-0.07609642
Weekly,2022-07-29,North America,32981367.6799999997,1.03786018
Weekly,2022-07-29,Europe,-493061614.3199999928,-7.8385281
Weekly,2022-07-29,Asia,56472968.7599999979,1.12165344
Weekly,2022-07-29,Other,-5540707.0300000003,-0.07300433
Weekly,2022-08-05,North America,-735161800,-13.14736109
Weekly,2022-08-05,Europe,125488404.2099999934,0.75578105
Weekly,2022-08-05,Asia,-75635793.5900000036,-1.32211127
Weekly,2022-08-05,Other,-1548200,-0.05251777
Weekly,2022-08-12,North America,-334283500,-5.65769019
Weekly,2022-08-12,Europe,-188702437.4300000072,-0.77849673
Weekly,2022-08-12,Asia,-136278627.0899999738,-2.37275588
Weekly,2022-08-12,Other,33647400,0.79890702
Weekly,2022-08-19,North America,-398584300,-7.42907104
Weekly,2022-08-19,Europe,-53321382.3999999985,-5.56210919
Weekly,2022-08-19,Asia,-155903359.099999994,-2.74101037
Weekly,2022-08-19,Other,26105100,0.26653165
Weekly,2022-08-26,North America,-218012700,-4.05631304
Weekly,2022-08-26,Europe,-113250884.5400000066,-3.81651808
Weekly,2022-08-26,Asia,-17835014.2399999984,-0.32206365
Weekly,2022-08-26,Other,7928200,-0.13624831
Weekly,2022-09-02,North America,-669780214.310000062,-12.67011529
Weekly,2022-09-02,Europe,-209264380.3599999845,-6.13880057
Weekly,2022-09-02,Asia,-45837774.0399999991,-0.81975282
Weekly,2022-09-02,Other,5530430.5700000003,0.04172881
Weekly,2022-09-09,North America,-583660400,-10.39974662
Weekly,2022-09-09,Europe,-150518888.2999999821,0.74965624
Weekly,2022-09-09,Asia,4405765.9500000002,0.08325381
Weekly,2022-09-09,Other,-15845800,0.03867813
Weekly,2022-09-16,North America,-439431000,-8.19746229
Weekly,2022-09-16,Europe,-118139256.0200000107,-4.11810765
Weekly,2022-09-16,Asia,-27029058.7800000012,-0.50452318
Weekly,2022-09-16,Other,-6999500,-0.33952153
Weekly,2022-09-23,North America,-980130300,-18.63288353
Weekly,2022-09-23,Europe,-525259677.3400000334,-16.21202091
Weekly,2022-09-23,Asia,28210926.25,0.51598619
Weekly,2022-09-23,Other,-11658800,-0.2609984
Weekly,2022-09-30,North America,-1070594471.8400001526,-20.91282108
Weekly,2022-09-30,Europe,-964363667.0299999714,-16.97671678
Weekly,2022-09-30,Asia,-232877.41,-0.08137706
Weekly,2022-09-30,Other,-16125571.7200000007,-0.45670775
Weekly,2022-10-07,North America,155903108.8000000119,3.07286129
Weekly,2022-10-07,Europe,-162388333.0600000024,-4.6694085
Weekly,2022-10-07,Asia,789900,0.02010045
Weekly,2022-10-07,Other,7780100,0.09183369
Weekly,2022-10-14,North America,-241560600,-5.04855225
Weekly,2022-10-14,Europe,-532231777.5400000811,-11.75125423
Weekly,2022-10-14,Asia,-178967351.9199999869,-3.28180437
Weekly,2022-10-14,Other,-20009900,-0.5563511
Weekly,2022-10-21,North America,-1290609236.9600000381,-24.43736156
Weekly,2022-10-21,Europe,-74884387.3099999875,1.87368768
Weekly,2022-10-21,Asia,-53948460.1799999997,-1.01187108
Weekly,2022-10-21,Other,1504400,0.66867709
Weekly,2022-10-28,North America,-622174832.9600000381,-11.75522854
Weekly,2022-10-28,Europe,-57200898.9799999967,0.06121
Weekly,2022-10-28,Asia,-60151415.2800000012,-1.11002337
Weekly,2022-10-28,Other,11502400,-0.15735541
Weekly,2022-11-04,North America,-1028127768.1299999952,-18.97316565
Weekly,2022-11-04,Europe,115452500.5699999928,1.37591162
Weekly,2022-11-04,Asia,6634623.3399999999,0.02155585
Weekly,2022-11-04,Other,-19888121.879999999,-0.2345461
Weekly,2022-11-11,North America,11271600,0.39850289
Weekly,2022-11-11,Europe,-533543791.1699999571,-0.52536799
Weekly,2022-11-11,Asia,29502348.6499999985,0.53456701
Weekly,2022-11-11,Other,-2998200,-0.02080711
Weekly,2022-11-18,North America,-364540300,-6.75425703
Weekly,2022-11-18,Europe,-168771931.1399999857,-4.74153172
Weekly,2022-11-18,Asia,-112299948.5600000024,-1.97672722
Weekly,2022-11-18,Other,-8496600,-0.20398622
Weekly,2022-11-25,North America,269998400,4.66854608
Weekly,2022-11-25,Europe,11890353.7700000014,2.18010868
Weekly,2022-11-25,Asia,44922607.1599999964,0.77477863
Weekly,2022-11-25,Other,8729400,0.2987287
Weekly,2022-12-02,North America,-277279244.2699999809,-5.23130249
Weekly,2022-12-02,Europe,-133204439.5800000131,-0.13636957
Weekly,2022-12-02,Asia,-24889267.8599999994,-0.34451254
Weekly,2022-12-02,Other,-6869437.3300000001,-0.09594381
Weekly,2022-12-09,North America,149335300,2.42653619
Weekly,2022-12-09,Europe,-423589105.3000000119,-7.62352997
Weekly,2022-12-09,Asia,-31812033.6400000006,-0.54480616
Weekly,2022-12-09,Other,-15703530,-0.33185032
Weekly,2022-12-16,North America,-50920600,-1.19152884
Weekly,2022-12-16,Europe,-195183149.0399999917,-3.51229045
Weekly,2022-12-16,Asia,-30192948.3500000015,-0.54385787
Weekly,2022-12-16,Other,-10712614.2200000007,-0.44561941
Weekly,2022-12-23,North America,290743900,5.14410249
Weekly,2022-12-23,Europe,-232983909.5099999905,-4.36407458
Weekly,2022-12-23,Asia,-1411730.3100000001,-0.03431476
Weekly,2022-12-23,Other,3324500,0.42160559
Weekly,2022-12-30,North America,323575940.0600000024,5.46721543
Weekly,2022-12-30,Europe,-61356144.9200000018,1.13920114
Weekly,2022-12-30,Asia,110973412.4299999923,1.97876
Weekly,2022-12-30,Other,-5437531.0700000003,-0.10546215
Weekly,2023-01-06,North America,95328000,1.44953206
Weekly,2023-01-06,Europe,-24207175.450000003,-1.69329193
Weekly,2023-01-06,Asia,-47914615.9200000018,-0.81033712
Weekly,2023-01-06,Other,13346300,0.40291611
Weekly,2023-01-13,North America,-44373400,-0.94673958
Weekly,2023-01-13,Europe,-466375898.0900000334,-6.75139076
Weekly,2023-01-13,Asia,-128671257.3199999928,-2.1016264
Weekly,2023-01-13,Other,-4923900,-0.18244275
Weekly,2023-01-20,North America,439069400,6.94455186
Weekly,2023-01-20,Europe,-913034085.3200000525,-14.18124889
Weekly,2023-01-20,Asia,14632984.2200000007,0.23680929
Weekly,2023-01-20,Other,42167527.1700000018,0.68199816
Weekly,2023-01-27,North America,202112900,3.18413664
Weekly,2023-01-27,Europe,-375688673.8900000453,-5.65813704
Weekly,2023-01-27,Asia,896200,0.00927028
Weekly,2023-01-27,Other,54376000,1.01143897
Weekly,2023-02-03,North America,177341771.4300000072,3.21897559
Weekly,2023-02-03,Europe,-888607734.0299999714,-16.50518406
Weekly,2023-02-03,Asia,-170521189.8100000024,-2.65704856
Weekly,2023-02-03,Other,96684.91,-0.4458883
Weekly,2023-02-10,North America,-160483035.6800000072,-2.89852271
Weekly,2023-02-10,Europe,41223503.5200000033,-0.49093605
Weekly,2023-02-10,Asia,38876388.8699999973,0.62165934
Weekly,2023-02-10,Other,5562300,0.21073046
Weekly,2023-02-17,North America,-325372200,-5.83160484
Weekly,2023-02-17,Europe,-140834910.6800000072,-2.37115469
Weekly,2023-02-17,Asia,27666793.5399999991,0.45489289
Weekly,2023-02-17,Other,10386735.6899999995,0.21610288
Weekly,2023-02-24,North America,-196274000,-3.57930162
Weekly,2023-02-24,Europe,-437734439.1800000072,-10.09754142
Weekly,2023-02-24,Asia,-9661653.5399999991,-0.17851432
Weekly,2023-02-24,Other,16931300,0.20547938
Weekly,2023-03-03,North America,-464232362.7200000286,-7.70016142
Weekly,2023-03-03,Europe,-273321838.8899999857,-3.57647837
Weekly,2023-03-03,Asia,51043809.3200000003,0.78775476
Weekly,2023-03-03,Other,47342413.1099999994,0.80968334
Weekly,2023-03-10,North America,-731694607.7000000477,-12.87787991
Weekly,2023-03-10,Europe,114726363.75,3.42494325
Weekly,2023-03-10,Asia,63530046.9800000042,1.04195765
Weekly,2023-03-10,Other,10570832.1099999994,0.01375895
Weekly,2023-03-17,North America,1073629700,17.32915576
Weekly,2023-03-17,Europe,248724573.8100000024,3.4922702
Weekly,2023-03-17,Asia,36642212.7299999967,0.57939532
Weekly,2023-03-17,Other,23198600,0.55249966
Weekly,2023-03-24,North America,273753027.4000000358,4.27909055
Weekly,2023-03-24,Europe,436823104.6799999475,7.97450996
Weekly,2023-03-24,Asia,85034163.8799999952,1.32498549
Weekly,2023-03-24,Other,-14862600,-0.38030662
Weekly,2023-03-31,North America,489939676.3999999762,7.76516181
Weekly,2023-03-31,Europe,305850492.8400000334,6.43059246
Weekly,2023-03-31,Asia,-1281785.75,0.0543566
Weekly,2023-03-31,Other,-80076531.8299999982,-1.24932234
Weekly,2023-04-07,North America,468155400,7.27172391
Weekly,2023-04-07,Europe,-104833052.0199999958,-0.05150501
Weekly,2023-04-07,Asia,-4711199.75,-0.05482687
Weekly,2023-04-07,Other,5481613.5600000005,0.19779533
Weekly,2023-04-14,North America,115202803,1.88760821
Weekly,2023-04-14,Europe,118462141.0099999905,1.88579078
Weekly,2023-04-14,Asia,1991169.3200000001,0.01076244
Weekly,2023-04-14,Other,15215099.1500000004,0.02183579
Weekly,2023-04-21,North America,113036400,1.65804544
Weekly,2023-04-21,Europe,-167800234.3400000036,-1.78480559
Weekly,2023-04-21,Asia,-2404058.5700000003,-0.04918878
Weekly,2023-04-21,Other,-7007700,-0.01725025
Weekly,2023-04-28,North America,290736062.8100000024,4.26486856
Weekly,2023-04-28,Europe,-62683256.5799999982,-0.6624507
Weekly,2023-04-28,Asia,25728637.3599999994,0.3313794
Weekly,2023-04-28,Other,34837489.8200000003,0.58961594
Weekly,2023-05-05,North America,542944506.0399999619,8.45801969
Weekly,2023-05-05,Europe,220544690,4.0944486
Weekly,2023-05-05,Asia,-17585133.7200000025,-0.26700414
Weekly,2023-05-05,Other,7168296.0800000001,0.21432748
Weekly,2023-05-12,North America,553236752.2400000095,8.10397192
Weekly,2023-05-12,Europe,-34906604.8599999994,-3.8130647
Weekly,2023-05-12,Asia,-33022064.2100000046,-0.5280518
Weekly,2023-05-12,Other,22380700,0.03080353
Weekly,2023-05-19,North America,438468729.6800000072,7.04241431
Weekly,2023-05-19,Europe,48576258.5700000003,1.20163644
Weekly,2023-05-19,Asia,10211349.8399999999,0.16627148
Weekly,2023-05-19,Other,2741300,0.2195152
Weekly,2023-05-26,North America,-41951618,-0.9673148
Weekly,2023-05-26,Europe,114682909.6899999976,-0.39776274
Weekly,2023-05-26,Asia,-2254861.5299999998,-0.04501839
Weekly,2023-05-26,Other,-17870400,-0.52817985
Weekly,2023-06-02,North America,-222849689.5099999905,-3.26311795
Weekly,2023-06-02,Europe,-88855787.0100000054,-1.90033477
Weekly,2023-06-02,Asia,48418148.6700000018,0.74069244
Weekly,2023-06-02,Other,4231053.5199999996,0.13810218
Weekly,2023-06-09,North America,-450309810.9399999976,-7.16008847
Weekly,2023-06-09,Europe,-113207883.3900000006,-0.71304184
Weekly,2023-06-09,Asia,-12576508.620000001,-0.2072384
Weekly,2023-06-09,Other,-13300900,-0.06434364
Weekly,2023-06-16,North America,-36627367.6400000006,-0.56854542
Weekly,2023-06-16,Europe,-252518739.5200000107,-1.63705412
Weekly,2023-06-16,Asia,-7190222.7999999998,-0.12705809
Weekly,2023-06-16,Other,-53951200,-0.64661672
Weekly,2023-06-23,North America,-564997600,-9.47015897
Weekly,2023-06-23,Europe,-923331637.4500000477,-16.11444762
Weekly,2023-06-23,Asia,487168.51,-0.0051695
Weekly,2023-06-23,Other,-190949747.6399999857,-3.33630434
Weekly,2023-06-30,North America,-481199929.4300000072,-7.7913929
Weekly,2023-06-30,Europe,-577334583.4100000858,-8.79699754
Weekly,2023-06-30,Asia,99974988.2100000083,1.5923533
Weekly,2023-06-30,Other,-4192426.4100000001,0.03238983
Weekly,2023-07-07,North America,-666725000,-10.91461249
Weekly,2023-07-07,Europe,-113238085.150000006,-0.344269
Weekly,2023-07-07,Asia,-60958976.5200000033,-0.98279842
Weekly,2023-07-07,Other,-3123200,-0.01815532
Weekly,2023-07-14,North America,-131830230.6799999923,-1.96579949
Weekly,2023-07-14,Europe,-161609628.1099999845,1.49149105
Weekly,2023-07-14,Asia,23409046.5399999991,0.37349904
Weekly,2023-07-14,Other,-13358900,-0.21471684
Weekly,2023-07-21,North America,314238400,4.86514516
Weekly,2023-07-21,Europe,-408933436.8500000238,-8.34901346
Weekly,2023-07-21,Asia,21843288.3399999999,0.3308083
Weekly,2023-07-21,Other,-55117000,-0.93601857
Weekly,2023-07-28,North America,-474106577.8199999928,-7.75833527
Weekly,2023-07-28,Europe,-520271081.3500000238,-9.17444372
Weekly,2023-07-28,Asia,107495645.4299999923,1.67941415
Weekly,2023-07-28,Other,-19703564.3900000006,-0.14035156
Weekly,2023-08-04,North America,-926063309.1100000143,-15.15995826
Weekly,2023-08-04,Europe,-112495108.8900000006,-2.35822988
Weekly,2023-08-04,Asia,42919656.5700000003,0.585323
Weekly,2023-08-04,Other,-3665963.2000000002,-0.20454038
Weekly,2023-08-11,North America,-445374736,-7.42526271
Weekly,2023-08-11,Europe,-173760347.5800000131,-4.5740205
Weekly,2023-08-11,Asia,52655610.2600000054,0.82396415
Weekly,2023-08-11,Other,1207700,-0.3884806
Weekly,2023-08-18,North America,-688755392.1999999285,-11.37057737
Weekly,2023-08-18,Europe,-116163875.3200000077,-2.61363182
Weekly,2023-08-18,Asia,113139285.7600000054,1.80922881
Weekly,2023-08-18,Other,7551900,0.25880305
Weekly,2023-08-25,North America,-778505900,-12.81545972
Weekly,2023-08-25,Europe,3426150,-1.11036961
Weekly,2023-08-25,Asia,141135231.25,2.23168192
Weekly,2023-08-25,Other,15175400,0.27096708
Weekly,2023-09-01,North America,180530510.7099999785,2.77287475
Weekly,2023-09-01,Europe,-24798051.1300000027,-0.97896048
Weekly,2023-09-01,Asia,132654194.5799999982,1.88014256
Weekly,2023-09-01,Other,4607804.6099999994,-0.06790487
Weekly,2023-09-08,North America,-338193105.4399999976,-5.78847515
Weekly,2023-09-08,Europe,-561584053.4400000572,-10.54758914
Weekly,2023-09-08,Asia,65551163.7900000066,1.01732599
Weekly,2023-09-08,Other,-6483400,-0.21874552
Weekly,2023-09-15,North America,-465681800,-7.53154067
Weekly,2023-09-15,Europe,-47129632.2599999979,-1.3095074
Weekly,2023-09-15,Asia,143820112.0800000131,2.23079274
Weekly,2023-09-15,Other,-2912200,0.14469015
Weekly,2023-09-22,North America,-236087000,-3.78757318
Weekly,2023-09-22,Europe,-70646027.5099999905,-2.63145544
Weekly,2023-09-22,Asia,33830693.7700000033,0.52273588
Weekly,2023-09-22,Other,2562400,-0.04153691
Weekly,2023-09-29,North America,-1149909037.7400000095,-18.92691254
Weekly,2023-09-29,Europe,-596569634.4900000095,-11.43181872
Weekly,2023-09-29,Asia,66963870.0200000033,1.0143452
Weekly,2023-09-29,Other,3642763.2199999997,0.03413346
Weekly,2023-10-06,North America,-715458777.3099999428,-12.60365858
Weekly,2023-10-06,Europe,-763880363.689999938,-11.9534882
Weekly,2023-10-06,Asia,17795050,0.32113315
Weekly,2023-10-06,Other,-5916600,0.16460389
Weekly,2023-10-13,North America,-398151600,-6.79095272
Weekly,2023-10-13,Europe,-396056526.4900000095,-6.89086752
Weekly,2023-10-13,Asia,90441298.4700000137,1.41051059
Weekly,2023-10-13,Other,43214900,0.39163702
Weekly,2023-10-20,North America,-167106200,-3.18239682
Weekly,2023-10-20,Europe,-1533451835.620000124,-23.05876453
Weekly,2023-10-20,Asia,96939154.0799999982,1.53588327
Weekly,2023-10-20,Other,6608975.25,0.14520982
Weekly,2023-10-27,North America,-203307362.5600000024,-3.41082345
Weekly,2023-10-27,Europe,2214746462.0900001526,33.26352129
Weekly,2023-10-27,Asia,-103507061.8999999911,-1.64416711
Weekly,2023-10-27,Other,1578000,-0.01183431
Weekly,2023-11-03,North America,145119198.6200000048,2.54923393
Weekly,2023-11-03,Europe,-897076849.2900000811,-11.81296345
Weekly,2023-11-03,Asia,-89306872.5,-1.43979396
Weekly,2023-11-03,Other,-259988.76,0.28234038
Weekly,2023-11-10,North America,295941705.1100000143,4.41568658
Weekly,2023-11-10,Europe,-670953722.1000000238,-11.97388574
Weekly,2023-11-10,Asia,-116066715.7300000042,-1.75562327
Weekly,2023-11-10,Other,-1916400,-0.21054866
Weekly,2023-11-17,North America,817050321.5999999046,13.11396609
Weekly,2023-11-17,Europe,-366169789.8000000119,-2.70425903
Weekly,2023-11-17,Asia,84276792.450000003,1.25383082
Weekly,2023-11-17,Other,-5035700,-0.01746046
Weekly,2023-11-24,North America,-213673521.599999994,-3.49604587
Weekly,2023-11-24,Europe,61922433.4099999964,2.06633155
Weekly,2023-11-24,Asia,73976201.2099999934,1.12397852
Weekly,2023-11-24,Other,120688300,2.00327882
Weekly,2023-12-01,North America,-346870819.6399999857,-5.29213778
Weekly,2023-12-01,Europe,234287697.0400000215,4.78775069
Weekly,2023-12-01,Asia,92964482.8299999982,1.28234062
Weekly,2023-12-01,Other,-118940853.950000003,-1.64289763
Weekly,2023-12-08,North America,317383867.5800000429,4.53575346
Weekly,2023-12-08,Europe,-999641627.1900000572,-18.17931215
Weekly,2023-12-08,Asia,-60746984.2100000009,-0.91332631
Weekly,2023-12-08,Other,-15290965.8599999994,-0.61225334
Weekly,2023-12-15,North America,324501700,5.20156798
Weekly,2023-12-15,Europe,-352118439.4900000095,-3.3024088
Weekly,2023-12-15,Asia,153386510.3400000036,2.3323448
Weekly,2023-12-15,Other,880200,0.27325286
Weekly,2023-12-22,North America,-91919600,-1.69769427
Weekly,2023-12-22,Europe,-679088234.3299999237,-9.5219738
Weekly,2023-12-22,Asia,56622683.3100000024,0.84797369
Weekly,2023-12-22,Other,-30801278.1400000006,-0.64376423
Weekly,2023-12-29,North America,8643083.6500000004,0.72499931
Weekly,2023-12-29,Europe,-123551087.0199999958,2.98813447
Weekly,2023-12-29,Asia,80470278.9200000018,1.16281187
Weekly,2023-12-29,Other,75625571.200000003,1.56693823
Weekly,2024-01-05,North America,-1175877100,-18.66603474
Weekly,2024-01-05,Europe,24179364.9100000001,-4.18363091
Weekly,2024-01-05,Asia,-15815376.3599999994,-0.26861813
Weekly,2024-01-05,Other,-2783200,-0.40822206
Weekly,2024-01-12,North America,-395589600,-6.16803908
Weekly,2024-01-12,Europe,-358269868.8700000048,-5.8647335
Weekly,2024-01-12,Asia,-28447462.7799999975,-0.45348507
Weekly,2024-01-12,Other,4522900,-0.03664672
Weekly,2024-01-19,North America,-216618200,-3.49522134
Weekly,2024-01-19,Europe,-84605856.950000003,-3.01179334
Weekly,2024-01-19,Asia,148396227.6100000143,2.23133152
Weekly,2024-01-19,Other,5997200,0.13640468
Weekly,2024-01-26,North America,-199604007.2000000179,-3.14438385
Weekly,2024-01-26,Europe,-217394607.6400000155,-3.12793096
Weekly,2024-01-26,Asia,74663961.549999997,1.11683794
Weekly,2024-01-26,Other,-4105200,-0.14749384
Weekly,2024-02-02,North America,-313823379.0099999905,-4.86035968
Weekly,2024-02-02,Europe,-60847198.7599999979,-2.33233997
Weekly,2024-02-02,Asia,93075902.200000003,1.28659721
Weekly,2024-02-02,Other,4474461.6900000004,-0.09290236
Weekly,2024-02-09,North America,-851782591.1999999285,-13.22088402
Weekly,2024-02-09,Europe,-189404782.8200000226,-3.4486705
Weekly,2024-02-09,Asia,-8424766.1800000016,-0.12643571
Weekly,2024-02-09,Other,-14027600,-0.10647003
Weekly,2024-02-16,North America,-457141010.0799999833,-7.07626972
Weekly,2024-02-16,Europe,-233948547.9600000083,-4.20038329
Weekly,2024-02-16,Asia,1840300,0.03456702
Weekly,2024-02-16,Other,-14440400,-0.05262621
Weekly,2024-02-23,North America,-649538200,-10.13241489
Weekly,2024-02-23,Europe,-269202048.1199999452,-3.81663412
Weekly,2024-02-23,Asia,58793206.7599999979,0.85483961
Weekly,2024-02-23,Other,1252900,-0.0181971
Weekly,2024-03-01,North America,-402382281.2400000095,-5.98987541
Weekly,2024-03-01,Europe,-142041386.9099999964,-2.28792623
Weekly,2024-03-01,Asia,149044955.5799999833,2.01922643
Weekly,2024-03-01,Other,3245013.4199999999,-0.02374379
Weekly,2024-03-08,North America,-647228610,-9.39079647
Weekly,2024-03-08,Europe,38596336.0100000054,1.68287763
Weekly,2024-03-08,Asia,-81770498.1800000072,-1.18536162
Weekly,2024-03-08,Other,23210000,0.2188655
Weekly,2024-03-15,North America,1198822745.2799999714,17.19242635
Weekly,2024-03-15,Europe,-1070840442.7400001287,-16.79912278
Weekly,2024-03-15,Asia,-42651308.9099999964,-0.60060042
Weekly,2024-03-15,Other,7806900,0.08390664
Weekly,2024-03-22,North America,260275300.0000000298,3.52120936
Weekly,2024-03-22,Europe,-395524808.7099999785,-7.94629384
Weekly,2024-03-22,Asia,46393747.8699999973,0.64283017
Weekly,2024-03-22,Other,-10915200,-0.11380671
Weekly,2024-03-29,North America,-466750283.6999999881,-6.75410913
Weekly,2024-03-29,Europe,87311480.1599999964,1.0788718
Weekly,2024-03-29,Asia,325468062.9599999785,4.73862564
Weekly,2024-03-29,Other,2915865.73,0.12159674
Weekly,2024-04-05,North America,-177641330.5900000036,-2.43690815
Weekly,2024-04-05,Europe,-480460951.8699999452,-6.05533642
Weekly,2024-04-05,Asia,384473064.9399999976,5.00320381
Weekly,2024-04-05,Other,-7448000,-0.00805413
Weekly,2024-04-12,North America,-53658200,-0.76491023
Weekly,2024-04-12,Europe,-1271408663.2999999523,-19.85755526
Weekly,2024-04-12,Asia,956615143.9499999285,12.37380378
Weekly,2024-04-12,Other,-1565000,-0.27406776
Weekly,2024-04-19,North America,363032100,4.68603302
Weekly,2024-04-19,Europe,-754810342.6500000954,-9.77682477
Weekly,2024-04-19,Asia,521999363.7200000286,6.78101464
Weekly,2024-04-19,Other,-32472299.9999999963,-0.35459058
Weekly,2024-04-26,North America,-155886922.2899999917,-2.14012335
Weekly,2024-04-26,Europe,-1109795773.7599999905,-14.9481743
Weekly,2024-04-26,Asia,-357290439.4000000358,-4.75083101
Weekly,2024-04-26,Other,-14611600,-0.20255804
Weekly,2024-05-03,North America,-209274594.9099999964,-3.01941788
Weekly,2024-05-03,Europe,-197106606.9699999988,-1.76879248
Weekly,2024-05-03,Asia,7307825.9399999995,0.1100583
Weekly,2024-05-03,Other,-10360203.5999999996,-0.03223186
Weekly,2024-05-10,North America,-31069994.5399999991,-0.3902914
Weekly,2024-05-10,Europe,-423095435.4500000477,-5.46293437
Weekly,2024-05-10,Asia,-11714926.9500000011,-0.21917419
Weekly,2024-05-10,Other,-13580000,-0.19734999
Weekly,2024-05-17,North America,784473500,10.2504971
Weekly,2024-05-17,Europe,283450250.7400000095,4.30052533
Weekly,2024-05-17,Asia,62636688.7199999988,0.80531998
Weekly,2024-05-17,Other,-9779900,-0.07154251
Weekly,2024-05-24,North America,-562234556.4099999666,-7.31125278
Weekly,2024-05-24,Europe,-248901609.400000006,-3.90062994
Weekly,2024-05-24,Asia,-1682160.77,-0.00481911
Weekly,2024-05-24,Other,8178500,0.04507712
Weekly,2024-05-31,North America,26900572.8999999985,-0.05379134
Weekly,2024-05-31,Europe,784079456.4699999094,10.80503863
Weekly,2024-05-31,Asia,366635659.9000000358,4.64212696
Weekly,2024-05-31,Other,-1028472.6799999999,-0.17404421
Weekly,2024-06-07,North America,348850946.5899999738,4.36352462
Weekly,2024-06-07,Europe,269571066.7599999905,4.09075491
Weekly,2024-06-07,Asia,230787427.2999999821,3.06442043
Weekly,2024-06-07,Other,10468200,0.28314812
Weekly,2024-06-14,North America,-879227900,-11.97177238
Weekly,2024-06-14,Europe,554259579.6299999952,7.11447057
Weekly,2024-06-14,Asia,40648222.7699999958,0.46024585
Weekly,2024-06-14,Other,2990100,0.11924616
Weekly,2024-06-21,North America,204118375.5200000107,2.7205832
Weekly,2024-06-21,Europe,-22356773.3299999982,-1.02106655
Weekly,2024-06-21,Asia,24703464.4499999993,0.36256736
Weekly,2024-06-21,Other,2683400,-0.07065561
Weekly,2024-06-28,North America,-246192186.5500000119,-3.32844735
Weekly,2024-06-28,Europe,600134411.1499999762,7.73615992
Weekly,2024-06-28,Asia,276105030.6800000072,3.48975326
Weekly,2024-06-28,Other,21209416.8399999999,0.3223383
Weekly,2024-07-05,North America,413712600,5.53483529
Weekly,2024-07-05,Europe,347654595.0899999738,5.62426901
Weekly,2024-07-05,Asia,-75426059.6200000048,-1.0191947
Weekly,2024-07-05,Other,7537100,0.23376992
Weekly,2024-07-12,North America,191309339,2.32233159
Weekly,2024-07-12,Europe,455524263.9599999785,6.81889475
Weekly,2024-07-12,Asia,-120659840.1099999994,-1.56862399
Weekly,2024-07-12,Other,6120500,0.00916472
Weekly,2024-07-19,North America,590099210.5599999428,7.19682784
Weekly,2024-07-19,Europe,276674800.1999999881,3.34685761
Weekly,2024-07-19,Asia,52213988.450000003,0.66103393
Weekly,2024-07-19,Other,1339200,-0.03543234
Weekly,2024-07-26,North America,423920300,5.30034164
Weekly,2024-07-26,Europe,44579630.7700000033,0.73440113
Weekly,2024-07-26,Asia,244947570.099999994,3.14562718
Weekly,2024-07-26,Other,53083800,0.59944158
Weekly,2024-08-02,North America,346969835.0199999809,4.54707728
Weekly,2024-08-02,Europe,204918630.4399999976,4.00354756
Weekly,2024-08-02,Asia,339046079.3299999833,4.27688861
Weekly,2024-08-02,Other,16805918.7899999991,0.0068306
Weekly,2024-08-09,North America,-622443425.0199999809,-8.12447943
Weekly,2024-08-09,Europe,-121007321.099999994,-1.58051167
Weekly,2024-08-09,Asia,191699849.650000006,2.45908855
Weekly,2024-08-09,Other,89950300,1.29905151
Weekly,2024-08-16,North America,595757041.5199999809,7.42388496
Weekly,2024-08-16,Europe,93699613.6099999994,1.40346778
Weekly,2024-08-16,Asia,-126921553.2200000137,-1.64840585
Weekly,2024-08-16,Other,124371700,1.67325279
Weekly,2024-08-23,North America,558044474.0399999619,7.02963006
Weekly,2024-08-23,Europe,134948513.5500000119,4.46132435
Weekly,2024-08-23,Asia,-292613173.5999999642,-3.64565462
Weekly,2024-08-23,Other,8498500,0.28336691
Weekly,2024-08-30,North America,946457070.3799999952,11.62897229
Weekly,2024-08-30,Europe,95386593.349999994,-0.19263496
Weekly,2024-08-30,Asia,246139036.5699999928,2.8599278
Weekly,2024-08-30,Other,35922394.3300000057,0.02697433
Weekly,2024-09-06,North America,86697800,0.77276451
Weekly,2024-09-06,Europe,-209364320,-1.60028889
Weekly,2024-09-06,Asia,2877581.4899999998,0.01016302
Weekly,2024-09-06,Other,30172000,0.33635467
